ComputerName,EventCode,EventType,Image,Keywords,LogName,Message,OpCode,ProcessGuid,ProcessId,RecordNumber,RuleName,Sid,SidType,SourceName,TargetObject,TaskCategory,Type,User,UtcTime,"_raw","_time",eventtype,host,index,linecount,punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype"
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",Info,"{27E0225F-60CE-5D1A-0000-0010A9B10300}",3196,333651,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.822","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333651
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60CE-5D1A-0000-0010A9B10300}",3196,333650,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.822","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333650
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates",Info,"{27E0225F-60CE-5D1A-0000-0010A9B10300}",3196,333649,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.822","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333649
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60CE-5D1A-0000-0010A9B10300}",3196,333648,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.822","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333648
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.822
ProcessGuid: {27E0225F-60CE-5D1A-0000-0010A9B10300}
ProcessId: 3196
Image: C:\Program Files\McAfee\Endpoint Security\Endpoint Security Platform\mfeesp.exe
TargetObject: HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",Info,"{27E0225F-60CD-5D1A-0000-0010559F0300}",3984,333621,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.119","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333621
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60CD-5D1A-0000-0010559F0300}",3984,333620,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.119","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333620
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates",Info,"{27E0225F-60CD-5D1A-0000-0010559F0300}",3984,333619,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.119","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333619
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60CD-5D1A-0000-0010559F0300}",3984,333618,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:46.119","07/01/2019 09:37:04 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333618
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:46.119
ProcessGuid: {27E0225F-60CD-5D1A-0000-0010559F0300}
ProcessId: 3984
Image: C:\Program Files\Common Files\McAfee\AVSolution\mcshield.exe
TargetObject: HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:04.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Windows\system32\mfevtps.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",Info,"{27E0225F-60CA-5D1A-0000-0010835C0300}",3716,333586,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:42.900","07/01/2019 09:37:03 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333586
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","2019-07-01T21:37:03.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Windows\system32\mfevtps.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60CA-5D1A-0000-0010835C0300}",3716,333585,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:42.900","07/01/2019 09:37:03 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333585
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:03.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Windows\system32\mfevtps.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates",Info,"{27E0225F-60CA-5D1A-0000-0010835C0300}",3716,333584,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:42.900","07/01/2019 09:37:03 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333584
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKLM\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates","2019-07-01T21:37:03.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Windows\system32\mfevtps.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60CA-5D1A-0000-0010835C0300}",3716,333583,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:42.900","07/01/2019 09:37:03 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333583
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:42.900
ProcessGuid: {27E0225F-60CA-5D1A-0000-0010835C0300}
ProcessId: 3716
Image: C:\Windows\system32\mfevtps.exe
TargetObject: HKU\.DEFAULT\Software\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:03.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files (x86)\hMailServer\Bin\hMailServer.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:40.540
ProcessGuid: {27E0225F-60BE-5D1A-0000-001023160200}
ProcessId: 2384
Image: C:\Program Files (x86)\hMailServer\Bin\hMailServer.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",Info,"{27E0225F-60BE-5D1A-0000-001023160200}",2384,333554,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:40.540","07/01/2019 09:37:01 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333554
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:40.540
ProcessGuid: {27E0225F-60BE-5D1A-0000-001023160200}
ProcessId: 2384
Image: C:\Program Files (x86)\hMailServer\Bin\hMailServer.exe
TargetObject: HKLM\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates","2019-07-01T21:37:01.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
"Win10.nebula.local",12,"4
CreateKey","C:\Program Files (x86)\hMailServer\Bin\hMailServer.exe",None,"Microsoft-Windows-Sysmon/Operational","Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:40.540
ProcessGuid: {27E0225F-60BE-5D1A-0000-001023160200}
ProcessId: 2384
Image: C:\Program Files (x86)\hMailServer\Bin\hMailServer.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates",Info,"{27E0225F-60BE-5D1A-0000-001023160200}",2384,333553,"technique_id=T1130,technique_name=Install Root Certificate","S-1-5-18",0,"Microsoft-Windows-Sysmon","HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","Registry object added or deleted (rule: RegistryEvent)",Information,"NOT_TRANSLATED","2019-07-01 19:36:40.540","07/01/2019 09:37:01 PM
LogName=Microsoft-Windows-Sysmon/Operational
SourceName=Microsoft-Windows-Sysmon
EventCode=12
EventType=4
Type=Information
ComputerName=Win10.nebula.local
User=NOT_TRANSLATED
Sid=S-1-5-18
SidType=0
TaskCategory=Registry object added or deleted (rule: RegistryEvent)
OpCode=Info
RecordNumber=333553
Keywords=None
Message=Registry object added or deleted:
RuleName: technique_id=T1130,technique_name=Install Root Certificate
EventType: CreateKey
UtcTime: 2019-07-01 19:36:40.540
ProcessGuid: {27E0225F-60BE-5D1A-0000-001023160200}
ProcessId: 2384
Image: C:\Program Files (x86)\hMailServer\Bin\hMailServer.exe
TargetObject: HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates","2019-07-01T21:37:01.000+0200",,Win10,main,22,"//_::_\r=--/\r=--\r=\r=\r=\r=..\r=\r=---\r=\r=_____(:_)\r=\r=\r","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:Microsoft-Windows-Sysmon/Operational","WIN-RCSL2HMR26K",,,
